UDI,Type,Air.temperature,Process.temperature,Rotational.speed,Torque,Tool.wear,Machine.failure
313,1,297.9,-0.947312518538733,-0.394770655140413,-0.399933444231166,0.94336352261203,0
314,1,298,-0.947312518538733,-1.25932029190712,1.08467869264206,0.974783313869571,0
315,2,297.9,-1.01471003401576,-1.33183090660368,1.30536428055565,1.00620310512711,0
316,1,297.9,-1.0821075494928,0.598066992243287,0.0615000577699735,1.05333279201342,0
317,1,297.8,-1.0821075494928,0.977353284502228,-0.680806010666642,1.08475258327096,0
318,1,297.8,-1.0821075494928,0.815598836332974,-1.16230183884174,1.1161723745285,0
319,1,297.8,-1.0821075494928,-0.14935011309051,-0.00871808383889575,1.14759216578604,0
320,1,297.8,-1.0821075494928,0.408423846113816,-0.791148804623436,1.17901195704359,0
321,3,297.8,-1.0821075494928,0.0626039914071341,-0.179247856317577,1.21043174830113,0
322,1,297.8,-1.0821075494928,-0.11588367553825,-0.751024152275511,1.28898122644498,0
323,1,297.8,-1.01471003401576,-0.506325446981278,0.00131307924808568,1.32040101770252,0
324,1,297.8,-1.01471003401576,0.12395912691961,0.633276353727906,1.35182080896006,0
325,2,297.8,-1.01471003401576,-0.283215863299548,0.19190517790073,1.3832406002176,0
326,1,297.8,-1.01471003401576,0.893687190621579,-1.22248881736363,1.43037028710391,0
327,1,297.7,-1.01471003401576,-0.210705248602986,0.141749362465824,1.46179007836145,0
328,1,297.7,-1.01471003401576,-0.924655916384522,1.67651731477396,1.49320986961899,1
329,3,297.6,-1.0821075494928,0.915998148989752,-0.861366946232305,1.52462966087653,0
330,3,297.7,-1.01471003401576,1.01081972205449,-1.01183439253702,1.60317913902039,0
331,2,297.6,-1.0821075494928,-0.785212426583441,0.19190517790073,1.68172861716424,0
332,2,297.6,-1.0821075494928,-0.824256603727744,1.19502148659886,1.72885830405055,0
333,2,297.6,-1.14950506496979,-0.00432888369738501,0.0213754054220485,-1.69589894302139,0
334,1,297.5,-1.21690258044682,0.60364473183533,-0.871398109319286,-1.64876925613508,0
335,2,297.5,-1.28430009592381,-0.38919291554837,0.482808907423187,-1.61734946487754,0
336,1,297.4,-1.28430009592381,1.17257417022374,-1.41308091601628,-1.57021977799122,0
337,2,297.6,-1.21690258044682,2.54469810986638,-1.95476372271327,-1.53879998673368,0
338,1,297.6,-1.14950506496979,1.13352999307944,-1.23251998045061,-1.49167029984737,0
339,1,297.5,-1.21690258044682,0.135114606103696,-0.179247856317577,-1.46025050858983,0
340,2,297.5,-1.21690258044682,0.971775544910185,-0.781117641536454,-1.42883071733229,0
341,1,297.4,-1.28430009592381,-0.361304217588153,-0.0588738992738022,-1.38170103044598,0
342,2,297.4,-1.21690258044682,-0.0489508004337311,-0.740992989188529,-1.35028123918844,0
343,1,297.4,-1.21690258044682,-0.378037436364283,0.653338679901869,-1.30315155230213,0
344,1,297.5,-1.14950506496979,-0.840989822503873,0.863993104728476,-1.27173176104459,0
345,2,297.5,-1.21690258044682,5.07141414506198,-2.62685164954101,-1.24031196978705,0
346,1,297.5,-1.14950506496979,0.257824877128648,-0.710899499927586,-1.19318228290074,0
347,2,297.5,-1.14950506496979,-0.444970311468802,0.522933559771113,-1.1617624916432,0
348,1,297.5,-1.14950506496979,0.0291375538548745,0.0815623839439357,-1.11463280475688,0
349,1,297.6,-1.14950506496979,0.436312544074032,-0.831273456971361,-1.08321301349934,0
350,1,297.6,-1.14950506496979,0.313602273049081,-0.570463216709848,-1.0517932222418,0
351,3,297.6,-1.14950506496979,-0.774056947399354,0.432653091988281,-1.02037343098426,0
352,2,297.6,-1.0821075494928,0.402846106521773,-0.90149159858023,-0.941823952840411,0
353,2,297.6,-1.0821075494928,-0.177238811050726,0.603182864466963,-0.8946942659541,0
354,3,297.5,-1.14950506496979,0.754243700820498,-1.00180322945004,-0.847564579067789,0
355,1,297.6,-1.14950506496979,0.664999867347806,-0.570463216709848,-0.769015100923937,0
356,1,297.6,-1.14950506496979,0.469778981626292,-0.309652976448334,-0.737595309666396,0
357,2,297.6,-1.0821075494928,-0.785212426583441,0.89408659398942,-0.706175518408856,0
358,1,297.6,-1.0821075494928,-0.121461415130293,-0.580494379796829,-0.659045831522545,0
359,2,297.6,-1.14950506496979,-0.400348394732456,-0.329715302622297,-0.627626040265004,0
360,2,297.6,-1.14950506496979,0.157425564471869,-0.540369727448904,-0.580496353378693,0
361,2,297.5,-1.14950506496979,-0.0991504567621203,-0.179247856317577,-0.533366666492382,0
362,1,297.5,-1.14950506496979,0.319180012641124,-0.319684139535316,-0.486236979606071,0
363,3,297.6,-1.14950506496979,0.564600554691027,-0.911522761667212,-0.45481718834853,0
364,1,297.6,-1.14950506496979,-0.562102842901711,0.783743800032626,-0.376267710204678,0
365,1,297.6,-1.0821075494928,-0.735012770255052,1.52604986846924,-0.344847918947138,0
366,1,297.6,-1.0821075494928,-1.03621070822539,1.75676661946981,-0.313428127689597,0
367,2,297.6,-1.01471003401576,0.0737594705912206,0.0915935470309171,-0.282008336432056,0
368,2,297.6,-1.0821075494928,0.168581043655956,-0.169216693230596,-0.234878649545745,0
369,1,297.5,-1.0821075494928,-0.277638123707505,-0.0488427361868208,-0.187748962659434,0
370,3,297.5,-1.0821075494928,0.268980356312735,-0.389902281144184,-0.156329171401894,0
371,2,297.5,-1.14950506496979,0.464201242034249,-0.27955948718739,-0.0777796932580419,0
372,1,297.5,-1.0821075494928,0.36380192937747,-0.189279019404559,-0.0306500063717308,0
373,2,297.4,-1.14950506496979,-0.746168249439138,1.1749591604249,0.00076978488580985,0
374,1,297.4,-1.14950506496979,-0.707124072294835,0.201936340987711,0.0478994717721209,0
375,1,297.4,-1.14950506496979,-0.601147020046013,0.302247971857524,0.0793192630296616,0
376,1,297.4,-1.21690258044682,-0.0322175816576013,-0.259497161013428,0.110739054287202,0
377,2,297.4,-1.21690258044682,-0.768479207807311,1.19502148659886,0.142158845544743,0
378,2,297.4,-1.21690258044682,-0.640191197190316,1.39564474833848,0.189288532431054,0
379,1,297.3,-1.21690258044682,1.20046286818396,-1.06199020797193,0.236418219317365,0
380,1,297.3,-1.21690258044682,1.20046286818396,-1.32280044823344,0.267838010574906,0
381,1,297.5,-1.14950506496979,5.718431937739,-2.72716328041082,0.299257801832446,1
382,1,297.5,-1.01471003401576,0.040293033038961,0.0414377315960107,0.330677593089987,0
383,1,297.5,-1.01471003401576,-1.13661002088217,0.803806126206588,0.362097384347528,0
384,2,297.5,-0.947312518538733,1.69130395228376,-1.30273812205948,0.393517175605068,0
385,1,297.5,-1.01471003401576,0.966197805318141,-1.32280044823344,0.44064686249138,0
386,2,297.6,-0.947312518538733,-0.695968593110749,0.542995885945075,0.47206665374892,0
387,1,297.6,-0.87991500306174,-1.22585385435486,1.09470985572905,0.519196340635231,0
388,1,297.7,-0.87991500306174,-1.61629562579789,2.04767034899227,0.550616131892772,0
389,1,297.6,-0.87991500306174,-0.467281269836975,0.823868452380551,0.582035923150313,0
390,2,297.6,-0.87991500306174,-0.729435030663008,1.48592521612132,0.613455714407853,0
391,1,297.6,-0.87991500306174,-0.439392571876759,0.673401006075832,0.660585401294164,0
392,1,297.6,-0.947312518538733,-0.266482644523418,-0.189279019404559,0.692005192551705,0
393,2,297.6,-1.01471003401576,-0.272060384115461,0.342372624205449,0.723424983809246,0
394,2,297.5,-1.0821075494928,-1.05294392700152,1.2251149758598,0.770554670695557,0
395,1,297.5,-1.0821075494928,-0.0601062796178176,-0.00871808383889575,0.817684357581868,0
396,1,297.4,-1.14950506496979,0.179736522840042,-0.229403671752484,0.849104148839408,0
397,1,297.4,-1.14950506496979,-0.272060384115461,0.262123319509599,0.880523940096949,0
398,2,297.4,-1.14950506496979,1.31201766002482,-1.11214602340684,0.91194373135449,0
399,3,297.4,-1.14950506496979,-0.205127509010942,0.362434950379412,0.959073418240801,0
400,1,297.4,-1.0821075494928,-0.8186788641357,0.974335898685271,1.03762289638465,0
401,1,297.4,-1.01471003401576,3.13036076703092,-2.31588559384459,1.06904268764219,0
402,1,297.5,-1.01471003401576,1.02197520123857,-0.961678577102118,1.10046247889973,0
403,1,297.4,-0.947312518538733,0.776554659188671,-0.771086478449474,1.13188227015727,0
404,1,297.3,-0.947312518538733,-1.48242987558885,1.98748337047038,1.16330206141482,0
405,1,297.3,-0.947312518538733,-1.34856412537981,0.593151701379981,1.19472185267236,0
406,1,297.3,-1.01471003401576,-1.05294392700152,1.76679778255679,1.2261416439299,0
407,1,297.4,-0.947312518538733,-0.556525103309667,1.19502148659886,1.25756143518744,0
408,2,297.4,-1.01471003401576,0.341490971009297,0.211967504074693,1.28898122644498,0
409,2,297.4,-0.947312518538733,-0.584413801269884,0.442684255075262,1.33611091333129,0
410,1,297.4,-0.947312518538733,-0.444970311468802,0.131718199378842,1.3832406002176,0
411,2,297.5,-0.947312518538733,-0.37245969677224,0.492840070510169,1.41466039147514,0
412,1,297.5,-0.87991500306174,-0.6123024992301,0.432653091988281,1.46179007836145,0
413,1,297.5,-0.947312518538733,-0.840989822503873,0.823868452380551,1.49320986961899,0
414,1,297.4,-1.0821075494928,0.190892002024129,-0.550400890535885,1.52462966087653,0
415,1,297.4,-1.0821075494928,0.274558095904778,-0.751024152275511,1.55604945213407,0
416,1,297.5,-1.0821075494928,-0.154927852682553,0.282185645683561,1.58746924339161,0
417,1,297.4,-1.01471003401576,-0.244171686155245,-0.219372508665503,1.61888903464916,0
418,1,297.4,-1.0821075494928,-0.807523384951614,1.0144605510332,1.6503088259067,0
419,1,297.4,-1.0821075494928,3.41482548622513,-2.23563628914874,-1.69589894302139,0
420,2,297.3,-1.14950506496979,-0.210705248602986,-0.179247856317577,-1.66447915176385,0
421,2,297.3,-1.14950506496979,-1.32625316701164,-0.0388115730998393,-1.61734946487754,0
422,2,297.3,-1.14950506496979,0.659422127755763,-0.891460435493249,-1.57021977799122,0
423,1,297.3,-1.14950506496979,-1.14776550006625,1.52604986846924,-1.52309009110491,0
424,1,297.3,-1.14950506496979,-0.305526821667721,0.392528439640356,-1.49167029984737,0
425,1,297.3,-1.0821075494928,-0.606724759638057,0.573089375206019,-1.46025050858983,0
426,2,297.3,-1.0821075494928,0.704044044492108,-1.11214602340684,-1.42883071733229,0
427,1,297.4,-1.01471003401576,-0.210705248602986,0.492840070510169,-1.38170103044598,0
428,2,297.5,-1.01471003401576,-0.238593946563202,0.221998667161674,-1.35028123918844,0
429,2,297.6,-0.947312518538733,0.313602273049081,-0.309652976448334,-1.30315155230213,0
430,1,297.5,-0.947312518538733,-1.84498294907166,2.23826244764491,-1.25602186541582,0
431,1,297.5,-0.947312518538733,0.319180012641124,-0.289590650274371,-1.22460207415828,0
432,1,297.5,-1.01471003401576,-0.517480926165365,0.19190517790073,-1.19318228290074,0
433,2,297.6,-1.01471003401576,-0.405926134324499,-0.0287804100128579,-1.1617624916432,0
434,2,297.6,-1.01471003401576,1.72477038983602,-1.63376650392986,-1.11463280475688,0
435,2,297.5,-1.01471003401576,-0.305526821667721,0.472777744336206,-1.06750311787057,0
436,1,297.4,-1.14950506496979,-0.255327165339332,0.121687036291861,-1.02037343098426,0
437,1,297.3,-1.14950506496979,-0.193972029826856,-0.369839954970222,-0.988953639726722,0
438,1,297.3,-1.14950506496979,-0.00432888369738501,-0.149154367056634,-0.957533848469181,0
439,1,297.4,-1.0821075494928,-1.10314358332991,1.2251149758598,-0.92611405721164,0
440,2,297.4,-1.14950506496979,-0.0210621024735148,-0.540369727448904,-0.8946942659541,0
441,1,297.4,-1.01471003401576,-0.83541208291183,-0.0789362254477643,-0.847564579067789,0
442,3,297.5,-1.01471003401576,-0.813101124543657,0.663369842988851,-0.816144787810248,0
443,1,297.4,-1.01471003401576,-0.779634686991398,2.15801314294906,-0.737595309666396,1
444,3,297.4,-1.01471003401576,-0.38919291554837,0.512902396684131,-0.706175518408856,0
445,1,297.4,-1.0821075494928,0.241091658352518,-0.27955948718739,-0.627626040265004,0
446,1,297.5,-0.947312518538733,1.41799471227365,-1.33283161132043,-0.596206249007463,0
447,1,297.5,-0.947312518538733,-0.484014488613105,-0.0989985516217272,-0.564786457749923,0
448,2,297.6,-0.87991500306174,-0.907922697608392,1.99751453355736,-0.533366666492382,0
449,1,297.5,-0.947312518538733,0.0737594705912206,0.492840070510169,-0.486236979606071,0
450,1,297.6,-0.87991500306174,0.464201242034249,-0.209341345578521,-0.45481718834853,0
451,2,297.6,-0.87991500306174,-0.668079895150533,0.171842851726768,-0.423397397090989,0
452,3,297.5,-0.947312518538733,-0.550947363717624,0.613214027553944,-0.376267710204678,0
453,2,297.4,-0.947312518538733,0.581333773467157,-0.90149159858023,-0.297718232060827,0
454,1,297.4,-0.87991500306174,-0.160505592274596,-0.379871118057203,-0.250588545174516,0
455,1,297.4,-0.87991500306174,-0.394770655140413,0.663369842988851,-0.219168753916975,0
456,1,297.4,-0.87991500306174,-0.6123024992301,1.74673545638283,-0.187748962659434,0
457,3,297.3,-0.87991500306174,-0.33899325921998,0.763681473858664,-0.156329171401894,0
458,1,297.4,-0.947312518538733,-1.46569665681272,1.36555125907754,-0.0777796932580419,0
459,1,297.3,-0.947312518538733,-0.294371342483634,0.262123319509599,-0.0463599020005012,0
460,1,297.4,-0.947312518538733,-0.350148738404067,0.232029830248655,-0.0149401107429605,0
461,3,297.3,-0.947312518538733,-0.601147020046013,0.201936340987711,0.0164796805145802,0
462,1,297.4,-0.87991500306174,-0.762901468215268,0.0213754054220485,0.0950291586584319,0
463,1,297.4,-0.87991500306174,-0.589991540861927,0.342372624205449,0.126448949915973,0
464,1,297.4,-0.87991500306174,7.44753121127241,-3.58984330589121,0.157868741173513,1
465,1,297.3,-0.947312518538733,-0.154927852682553,-0.430026933492109,0.189288532431054,0
466,2,297.3,-0.947312518538733,-0.461703530244932,0.292216808770543,0.220708323688595,0
467,1,297.2,-1.01471003401576,0.0626039914071341,0.151780525552805,0.267838010574906,0
468,1,297.2,-1.01471003401576,3.58773541357847,-2.35601024619252,0.299257801832446,0
469,1,297.3,-0.87991500306174,0.447468023258119,-0.841304620058342,0.330677593089987,0
470,2,297.3,-0.812517487584709,0.263402616720691,-0.730961826101548,0.362097384347528,0
471,3,297.3,-0.812517487584709,-0.221860727787072,0.4226219289013,0.409227071233839,0
472,3,297.3,-0.812517487584709,-0.668079895150533,0.242060993335636,0.487776549377691,0
473,2,297.4,-0.677722456630684,-0.233016206971159,0.181874014813749,0.566326027521542,0
474,2,297.4,-0.677722456630684,-0.104728196354164,-0.299621813361353,0.613455714407853,0
475,1,297.4,-0.610324941153653,-0.33899325921998,0.984367061772251,0.660585401294164,0
476,1,297.4,-0.610324941153653,-0.885611739240219,0.11165587320488,0.692005192551705,0
477,1,297.4,-0.677722456630684,0.174158783247999,-0.209341345578521,0.723424983809246,0
478,3,297.4,-0.677722456630684,-0.394770655140413,0.141749362465824,0.754844775066786,0
479,1,297.4,-0.677722456630684,1.64110429595538,-1.74410929788666,0.833394253210638,0
480,2,297.4,-0.745119972107716,-1.20354289598669,1.73670429329585,0.864814044468179,0
481,1,297.4,-0.677722456630684,0.246669397944562,-0.801179967710417,0.91194373135449,0
482,2,297.3,-0.677722456630684,0.0960704289593936,-0.0488427361868208,0.94336352261203,0
483,1,297.3,-0.677722456630684,0.0514485122230476,-0.259497161013428,0.990493209498341,0
484,1,297.4,-0.677722456630684,-1.19796515639464,1.69657964094792,1.02191300075588,0
485,1,297.4,-0.677722456630684,0.163003304063913,-0.630650195231735,1.05333279201342,0
486,2,297.4,-0.677722456630684,0.815598836332974,-0.931585087841174,1.08475258327096,0
487,2,297.4,-0.610324941153653,0.241091658352518,-0.409964607318147,1.13188227015727,0
488,2,297.4,-0.610324941153653,-0.422659353100629,-0.500245075100979,1.17901195704359,0
489,1,297.4,-0.54292742567666,0.252247137536605,0.282185645683561,1.2261416439299,0
490,2,297.5,-0.54292742567666,-1.06967714577765,1.58623684699113,1.25756143518744,0
491,1,297.4,-0.54292742567666,-0.444970311468802,-0.209341345578521,1.30469112207375,0
492,1,297.4,-0.54292742567666,-0.662502155558489,0.563058212119038,1.33611091333129,0
493,1,297.5,-0.475529910199629,-0.751745989031181,0.352403787292431,1.36753070458883,0
494,1,297.5,-0.475529910199629,-0.383615175956326,-0.11906087779569,1.39895049584637,0
495,1,297.6,-0.408132394722636,-1.18680967721056,0.984367061772251,1.43037028710391,0
496,3,297.5,-0.475529910199629,-0.444970311468802,0.974335898685271,1.46179007836145,0
497,2,297.5,-0.54292742567666,-0.0489508004337311,0.00131307924808568,1.5403395565053,0
498,1,297.4,-0.677722456630684,-0.188394290234812,-0.0789362254477643,1.58746924339161,0
499,1,297.5,-0.610324941153653,0.402846106521773,-0.98174090327608,1.61888903464916,0
500,1,297.5,-0.610324941153653,-0.13261689431438,-0.490213912013997,1.6503088259067,0
501,2,297.5,-0.54292742567666,1.47934984778612,-1.26261346971156,1.68172861716424,0
502,2,297.6,-0.475529910199629,-0.417081613508586,0.623245190640926,1.72885830405055,0
503,1,297.6,-0.54292742567666,-0.829834343319787,0.332341461118468,1.77598799093686,0
504,2,297.6,-0.54292742567666,-0.539791884533538,0.81383728929357,-1.69589894302139,0
505,2,297.6,-0.475529910199629,-0.0545285400257743,0.19190517790073,-1.64876925613508,0
506,1,297.6,-0.475529910199629,0.397268366929729,-0.500245075100979,-1.60163956924877,0
507,1,297.6,-0.475529910199629,0.0235598142628313,-0.570463216709848,-1.57021977799122,0
508,3,297.8,-0.408132394722636,-0.523058665757408,0.823868452380551,-1.53879998673368,0
509,1,297.7,-0.475529910199629,1.97576867147797,-1.54348603614703,-1.46025050858983,0
510,2,297.6,-0.475529910199629,-0.690390853518705,0.131718199378842,-1.42883071733229,0
511,1,297.5,-0.475529910199629,0.14069234569574,-0.249465997926446,-1.38170103044598,0
512,1,297.5,-0.475529910199629,-0.333415519627937,-0.0588738992738022,-1.35028123918844,0
513,1,297.5,-0.54292742567666,-0.62903571800623,0.482808907423187,-1.3188614479309,0
514,1,297.4,-0.54292742567666,-0.617880238822143,-0.11906087779569,-1.28744165667336,0
515,1,297.4,-0.54292742567666,0.453045762850162,-0.680806010666642,-1.25602186541582,0
516,1,297.5,-0.54292742567666,0.982931024094271,-1.20242649118967,-1.22460207415828,0
517,1,297.5,-0.475529910199629,1.07775259715901,-1.01183439253702,-1.19318228290074,0
518,2,297.5,-0.408132394722636,-0.824256603727744,1.82698476107868,-1.1617624916432,0
519,1,297.6,-0.340734879245604,2.14867859883131,-1.94473255962628,-1.11463280475688,0
520,2,297.7,-0.340734879245604,2.72318577681177,-2.02498186432213,-1.08321301349934,0
